studentId,level,dataSource,is_proficient,proficient_score,school_Elementary A,school_Elementary School B,school_Elementary School E,school_Elementary School F,school_Intermediate School E,school_Middle School A,school_Middle School C,school_Middle School D,school_Middle School F,iready_math,iready_reading,past_proficient_score,subject_math,subject_reading,subject_science,subject_social-studies,subject_music,subject_art,subject_performing-arts,subject_phys-ed,subject_career-prep
44852,7,value_scantronReading,True,1.0134281200631912,False,False,False,False,False,True,False,False,False,0,0,0.927856403175699,2,2,2,2,0,0,0,0,0
44853,7,value_scantronReading,False,0.9838636876551567,False,False,False,False,False,True,False,False,False,0,0,0.9487400759406284,2,2,2,1,0,0,0,0,0
44854,7,value_scantronReading,True,1.0204242834574588,False,False,False,False,False,True,False,False,False,0,0,1.0433206765619607,2,2,2,2,1,0,0,0,0
44855,7,value_scantronReading,True,1.0204242834574588,False,False,False,False,False,True,False,False,False,0,0,1.0267518122195374,2,2,1,2,0,0,0,0,0
44856,7,value_scantronReading,True,1.0066576393590612,False,False,False,False,False,True,False,False,False,0,0,0.9596133931653434,2,2,2,2,0,0,0,0,0
44857,7,value_scantronReading,False,0.9313924621981494,False,False,False,False,False,True,False,False,False,0,0,0.9054193993786676,2,2,2,1,0,0,0,0,0
44858,7,value_scantronReading,False,0.8395396073121192,False,False,False,False,False,True,False,False,False,0,0,0.9464963755609253,2,2,2,2,0,0,0,0,0
44859,7,value_scantronReading,False,0.9636650868878356,False,False,False,False,False,True,False,False,False,0,0,0.9848118743527788,2,2,2,2,1,0,0,0,0
44860,7,value_scantronReading,True,1.0794403069284586,False,False,False,False,False,True,False,False,False,0,0,1.037797721781153,2,2,1,2,0,0,0,0,0
44861,6,value_scantronReading,False,0.9720198866921032,False,False,False,False,False,True,False,False,False,0,0,0.957233368532207,2,2,2,2,0,0,0,0,0
44862,6,value_scantronReading,False,0.8374378540871777,False,False,False,False,False,True,False,False,False,0,0,0.771735304470257,2,2,2,2,1,0,0,0,0
44863,7,value_scantronReading,True,1.0965921913789214,False,False,False,False,False,True,False,False,False,0,0,1.062133241284087,2,2,2,2,1,0,0,0,0
44864,7,value_scantronReading,True,1.0604829609568946,False,False,False,False,False,True,False,False,False,0,0,0.979288919571971,2,2,2,1,0,0,0,0,0
44865,7,value_scantronReading,True,1.0347551342812005,False,False,False,False,False,True,False,False,False,0,0,0.9615119088712462,2,2,1,2,0,0,0,0,0
44866,7,value_scantronReading,True,1.0742496050552923,False,False,False,False,False,True,False,False,False,0,0,1.032102174663445,2,2,1,2,0,0,0,0,0
44867,7,value_scantronReading,True,1.0069961633942677,False,False,False,False,False,True,False,False,False,0,0,0.9820503969623748,2,2,2,1,0,0,0,0,0
44868,7,value_scantronReading,True,1.0329496727600993,False,False,False,False,False,True,False,False,False,0,0,1.045736969278564,2,2,2,2,1,0,0,0,0
44869,7,value_scantronReading,False,0.9598284811554956,False,False,False,False,False,True,False,False,False,0,0,0.9492578529513288,2,2,1,2,0,0,0,0,0
44871,7,value_scantronReading,True,1.027758970886933,False,False,False,False,False,True,False,False,False,0,0,1.0241629271660335,2,2,1,2,0,0,0,0,0
44872,7,value_scantronReading,True,1.023019634394042,False,False,False,False,False,True,False,False,False,0,0,0.9880911287538832,2,2,2,1,0,0,0,0,0
44873,7,value_scantronReading,True,1.1524486571879935,False,False,False,False,False,True,False,False,False,0,0,1.1468760787021055,2,2,2,1,0,0,0,0,0
44874,7,value_scantronReading,True,1.0610471676822388,False,False,False,False,False,True,False,False,False,0,0,1.0588539868829825,2,2,1,2,0,0,0,0,0
44875,7,value_scantronReading,True,1.0293387497178963,False,False,False,False,False,True,False,False,False,0,0,0.9789437348981704,2,2,2,2,0,0,0,0,0
44876,7,value_scantronReading,True,1.1005416384563305,False,False,False,False,False,True,False,False,False,0,0,1.06437694166379,2,2,2,2,1,0,0,0,0
44877,7,value_scantronReading,False,0.9091627172195892,False,False,False,False,False,True,False,False,False,0,0,0.8874697963410425,2,2,2,2,0,0,0,0,0
44878,7,value_scantronReading,True,1.0160234709997744,False,False,False,False,False,True,False,False,False,0,0,1.0574732481877804,2,2,2,1,0,0,0,0,0
44879,7,value_scantronReading,True,1.0797788309636651,False,False,False,False,False,True,False,False,False,0,0,1.0624784259578874,2,2,2,2,0,0,0,0,0
44880,7,value_scantronReading,True,1.0188445046264951,False,False,False,False,False,True,False,False,False,0,0,0.9982740766309977,2,2,2,1,0,0,0,0,0
44881,7,value_scantronReading,True,1.0652222974497856,False,False,False,False,False,True,False,False,False,0,0,0.9820503969623748,2,2,1,2,0,0,0,0,0
44882,7,value_scantronReading,True,1.037914691943128,False,False,False,False,False,True,False,False,False,0,0,0.9911977908180876,2,2,2,2,0,0,0,0,0
44883,7,value_scantronReading,False,0.9694199954863462,False,False,False,False,False,True,False,False,False,0,0,0.9408008284432172,2,2,2,2,0,0,0,0,0
44884,6,value_scantronReading,False,0.7568505029483177,False,False,False,False,False,True,False,False,False,0,0,0.6796902499120028,2,2,2,2,1,0,0,0,0
44885,6,value_scantronReading,False,0.9608047173083594,False,False,False,False,False,True,False,False,False,0,0,0.9674410418866596,2,2,2,2,0,0,0,0,0
44886,7,value_scantronReading,False,0.9930038366057324,False,False,False,False,False,True,False,False,False,0,0,0.9777355885398687,2,2,2,2,0,0,0,0,0
44887,7,value_scantronReading,False,0.9832994809298128,False,False,False,False,False,True,False,False,False,0,0,0.963583016914049,2,2,1,2,0,0,0,0,0
44888,7,value_scantronReading,True,1.0897088693297223,False,False,False,False,False,True,False,False,False,0,0,1.0975146703486365,2,2,2,2,1,0,0,0,0
44889,7,value_scantronReading,True,1.021101331527872,False,False,False,False,False,True,False,False,False,0,0,1.0346910597169483,2,2,2,1,0,0,0,0,0
44890,6,value_scantronReading,False,0.9278529309746792,False,False,False,False,False,True,False,False,False,0,0,0.9197465681098204,2,2,2,2,1,0,0,0,0
44891,7,value_scantronReading,True,1.0519070187316633,False,False,False,False,False,True,False,False,False,0,0,1.089575422851225,2,2,1,2,0,0,0,0,0
44892,7,value_scantronReading,True,1.0381403746332656,False,False,False,False,False,True,False,False,False,0,0,1.0331377286848464,2,2,2,2,0,0,0,0,0
44893,7,value_scantronReading,False,0.8191153238546603,False,False,False,False,False,True,False,False,False,0,0,0.8382809803244736,2,2,2,1,0,0,0,0,0
44895,7,value_scantronReading,False,0.9205596930715416,False,False,False,False,False,True,False,False,False,0,0,0.9587504314808424,2,2,2,2,1,0,0,0,0
44896,7,value_scantronReading,True,1.0666892349356805,False,False,False,False,False,True,False,False,False,0,0,1.0465999309630651,2,2,2,1,0,0,0,0,0
44897,6,value_scantronReading,False,0.9302809573361084,False,False,False,False,False,True,False,False,False,0,0,0.9037310806054206,2,2,2,2,0,0,0,0,0
44898,7,value_scantronReading,False,0.979801399232679,False,False,False,False,False,True,False,False,False,0,0,0.9473593372454264,2,2,1,2,0,0,0,0,0
44899,7,value_scantronReading,True,1.0055292259083728,False,False,False,False,False,True,False,False,False,0,0,1.0017259233690023,2,2,1,2,1,0,0,0,0
44900,7,value_scantronReading,False,0.9211238997968856,False,False,False,False,False,True,False,False,False,0,0,0.9150845702450812,2,2,2,1,1,0,0,0,0
44901,7,value_scantronReading,False,0.9491085533739562,False,False,False,False,False,True,False,False,False,0,0,0.965826717293752,2,2,2,1,1,0,0,0,0
44902,6,value_scantronReading,False,0.8972135506995028,False,False,False,False,False,True,False,False,False,0,0,0.7712073213657163,2,2,2,2,0,0,0,0,0
