studentId,mean_proficiency_2017,mean_proficiency_2018,studentLevel2017,studentLevel2018
45004,0.9909055727554179,0.997437820272466,5.0,6.0
45005,0.9529798761609907,0.9285714285714286,5.0,6.0
45006,0.9239551083591331,0.9265091863517061,5.0,6.0
45007,0.9558823529411764,0.9479440069991252,5.0,6.0
45009,0.9767801857585139,0.9650043744531933,5.0,6.0
45010,1.0063854489164088,1.0073115860517434,5.0,6.0
45011,0.9332430340557276,0.8804524434445693,5.0,6.0
45012,0.9814241486068112,0.9601924759405074,5.0,6.0
45013,1.0551470588235294,1.0474315710536182,5.0,6.0
45014,0.9429179566563468,0.9349456317960254,5.0,6.0
45015,0.9369195046439629,0.9557555305586801,5.0,6.0
45017,0.9560758513931888,0.9736282964629421,5.0,6.0
45018,0.9876635514018692,0.9677968161380484,6.0,7.0
45019,1.0505030959752322,0.9625046869141357,5.0,6.0
45020,0.9870356037151703,0.9778777652793401,5.0,6.0
45021,0.9713622291021672,0.9180102487189101,5.0,6.0
45022,1.0259287925696594,1.0351206099237595,5.0,6.0
45024,0.9957430340557276,1.002437195350581,5.0,6.0
45025,0.8152089783281733,0.8626421697287838,5.0,6.0
45026,0.9601393188854489,0.9533808273965755,5.0,6.0
45027,0.9916795665634675,0.9540682414698163,5.0,6.0
45028,0.974264705882353,0.9645669291338582,5.0,6.0
45029,0.9405959752321982,0.8898887639045119,5.0,6.0
45030,1.0096749226006192,1.0111236095488065,5.0,6.0
45031,0.9378869969040248,0.9754405699287589,5.0,6.0
45033,0.8736448598130842,0.862285818446956,6.0,7.0
45034,1.005998452012384,0.9783152105986752,5.0,6.0
45035,1.0236068111455108,1.0011873515810523,5.0,6.0
45036,0.974264705882353,0.9550681164854393,5.0,6.0
45038,0.9777570093457945,0.938449386316685,6.0,7.0
45039,0.8233644859813084,0.8412929882124195,6.0,7.0
45040,0.9781308411214953,0.9752703852229918,6.0,7.0
45092,0.902803738317757,0.8381334305504922,6.0,7.0
45113,1.0271028037383179,1.0169522420707255,6.0,7.0
45114,0.9534579439252336,0.9855997083485235,6.0,7.0
45115,1.0644859813084113,1.0493984688297484,6.0,7.0
45116,1.006355140186916,0.9806173289585611,6.0,7.0
45117,0.9798130841121495,0.9375987361769352,6.0,7.0
45119,0.9484112149532711,0.9226515980070482,6.0,7.0
45120,0.8842990654205607,0.8743468222141209,6.0,7.0
45121,0.92,0.928241584639689,6.0,7.0
45122,0.9082242990654206,0.9142666180580874,6.0,7.0
45125,0.7749532710280373,0.7481467979098311,6.0,7.0
45126,0.7891588785046729,0.8154089196743226,6.0,7.0
45127,0.94,0.9300644063677239,6.0,7.0
45128,0.9310280373831776,0.9406975331145948,6.0,7.0
45129,0.9721495327102805,0.9806173289585611,6.0,7.0
45131,1.061919504643963,1.0514935633045868,5.0,6.0
45132,1.0139318885448916,0.9676290463692039,5.0,6.0
45133,0.8647445820433437,0.8488938882639671,5.0,6.0
45134,0.9713622291021672,0.9785026871641045,5.0,6.0
45135,0.9794392523364486,0.9549155425932678,6.0,7.0
45136,0.9947755417956656,0.9785651793525809,5.0,6.0
45137,1.0265420560747665,0.9582573824279985,6.0,7.0
45138,0.934017027863777,0.8980752405949256,5.0,6.0
45139,0.9173761609907121,0.9250093738282714,5.0,6.0
45140,0.9955140186915888,0.9864503584882731,6.0,7.0
45141,1.028411214953271,1.0755863409891844,6.0,7.0
45142,0.9977570093457944,0.9461052375744319,6.0,7.0
45143,1.033644859813084,1.0742496050552923,6.0,7.0
45144,0.9910990712074303,0.9693163354580677,5.0,6.0
45145,1.0297196261682244,1.0038279256288736,6.0,7.0
45146,0.9613003095975232,0.9471941007374077,5.0,6.0
45147,0.9355140186915888,0.9248997448049581,6.0,7.0
45148,0.9585046728971962,0.9845667760359704,6.0,7.0
45149,0.934984520123839,0.8781402324709411,5.0,6.0
45150,0.9951401869158879,1.012030623405031,6.0,7.0
45151,1.0151401869158878,1.051282051282051,6.0,7.0
45152,1.0244859813084113,0.9940454490217523,6.0,7.0
45153,0.9506542056074767,0.9461052375744319,6.0,7.0
45154,1.016822429906542,1.0642848462753676,6.0,7.0
45155,1.0302803738317756,1.0473326042046422,6.0,7.0
45156,0.8995743034055728,0.9510686164229472,5.0,6.0
45157,1.0170093457943925,1.0418641390205372,6.0,7.0
45158,1.0310280373831775,1.0221776643577591,6.0,7.0
45159,1.0151401869158878,0.9879086158707011,6.0,7.0
45160,1.0938317757009346,1.095090533479159,6.0,7.0
45161,1.0859813084112149,1.064467128448171,6.0,7.0
45162,1.013644859813084,1.030987969376595,6.0,7.0
45163,0.9506542056074767,0.9523635921740188,6.0,7.0
45164,1.0254205607476634,1.008384979948961,6.0,7.0
45165,0.9558878504672896,0.9955037064041803,6.0,7.0
45167,1.017196261682243,0.9880908980435047,6.0,7.0
45168,1.0814953271028038,1.1130757078624378,6.0,7.0
45169,0.9927102803738317,0.9803135253372219,6.0,7.0
45170,0.9758878504672898,0.9360189573459716,6.0,7.0
45171,0.9409829721362228,0.8988563929508813,5.0,6.0
45172,1.000373831775701,0.9913719771539677,6.0,7.0
45173,0.9813084112149533,0.9758172317414022,6.0,7.0
45174,1.0986915887850466,1.1150808117632762,6.0,7.0
45175,0.9702012383900929,0.9478815148106488,5.0,6.0
45176,1.002429906542056,0.9951391420585733,6.0,7.0
45177,1.0700934579439252,1.0615506136833153,6.0,7.0
45178,1.0633644859813085,1.0879207680155547,6.0,7.0
45179,0.9653637770897833,0.9616297962754656,5.0,6.0
45180,1.0117757009345794,1.0226637501519018,6.0,7.0
45181,0.9250467289719626,0.8830963665086887,6.0,7.0
45182,0.9753271028037382,0.9619637866083364,6.0,7.0
45183,0.9794392523364486,0.9938631668489488,6.0,7.0
45184,0.9725233644859813,0.9844452545874347,6.0,7.0
45185,0.9856074766355141,0.9714424595941183,6.0,7.0
45186,0.9611068111455108,0.9031996000499938,5.0,6.0
45187,0.9994392523364486,0.9707740916271722,6.0,7.0
45188,0.9844859813084113,0.9524243528982865,6.0,7.0
45189,1.0373831775700935,0.9465305626443068,6.0,7.0
45190,1.0581308411214954,1.0586948596427268,6.0,7.0
45191,1.0373831775700935,1.0475756471017135,6.0,7.0
45192,1.0671028037383177,1.0763154696803987,6.0,7.0
45193,0.9942056074766354,0.9764248389840806,6.0,7.0
45194,1.0394392523364486,0.9965973994410013,6.0,7.0
45195,0.988390092879257,0.9815648043994502,5.0,6.0
45196,0.9519626168224299,0.9740551707376353,6.0,7.0
45197,0.8455882352941176,0.8500812398450193,5.0,6.0
45198,1.025607476635514,1.0364564345607,6.0,7.0
45199,1.0226168224299066,0.989792198323004,6.0,7.0
45200,0.9816822429906542,0.9931947988820027,6.0,7.0
45201,1.0315887850467291,1.0532871551828897,6.0,7.0
45202,0.9719626168224299,0.9540041317292502,6.0,7.0
45203,0.9942056074766354,0.981407218374043,6.0,7.0
45204,0.939626168224299,0.9900656215822092,6.0,7.0
45205,0.9764485981308411,0.9581966217037308,6.0,7.0
45206,1.014018691588785,1.0503706404180337,6.0,7.0
45207,1.0198130841121495,1.0243650504314012,6.0,7.0
45208,1.040747663551402,1.0383400170130028,6.0,7.0
45209,0.997196261682243,0.9900352412200752,6.0,7.0
45210,0.9910280373831776,0.9615992222627293,6.0,7.0
45211,0.976822429906542,0.9377810183497387,6.0,7.0
45213,0.9672897196261683,0.9427026370154332,6.0,7.0
45214,0.9642990654205608,0.949750881030502,6.0,7.0
45215,0.9299065420560748,0.9320695102685623,6.0,7.0
45216,0.9073142414860682,0.885639295088114,5.0,6.0
45217,1.0586915887850468,1.0637379997569572,6.0,7.0
45218,0.9483359133126935,0.9447881514810648,5.0,6.0
45219,0.9957009345794392,1.0231498359460445,6.0,7.0
45222,1.0173831775700934,1.0006076072426784,6.0,7.0
45223,0.8662925696594428,0.8836395450568679,5.0,6.0
45224,1.0642990654205609,1.0379754526673959,6.0,7.0
45225,0.9785046728971963,0.9557054320087496,6.0,7.0
45226,0.94156346749226,0.965504311961005,5.0,6.0
45227,0.9628482972136223,0.9461942257217848,5.0,6.0
45228,1.0147663551401869,0.9950783813343055,6.0,7.0
45230,0.9239252336448598,0.956616842872767,6.0,7.0
45232,0.9957430340557276,1.0075615548056494,5.0,6.0
45234,0.9715557275541795,0.9971253593300837,5.0,6.0
45235,0.956656346749226,0.9427571553555805,5.0,6.0
45236,1.0038699690402477,0.9691288588926384,5.0,6.0
45237,0.9421439628482973,0.954318210223722,5.0,6.0
45238,0.9541408668730651,0.9591926009248843,5.0,6.0
45239,1.0083204334365325,0.983252093488314,5.0,6.0
45240,0.9880030959752322,1.0104361954755654,5.0,6.0
45241,1.0108359133126936,0.9999375078115236,5.0,6.0
45242,1.0744969040247678,1.068678915135608,5.0,6.0
45243,0.9829721362229102,0.9771903512060992,5.0,6.0
45244,1.0243808049535603,1.01843519560055,5.0,6.0
45245,0.9852941176470589,0.9671291088613924,5.0,6.0
45246,0.927438080495356,0.9544431946006748,5.0,6.0
45247,0.9454334365325077,0.9365704286964129,5.0,6.0
45248,1.0520510835913313,1.0196225471816023,5.0,6.0
45249,0.9823916408668731,0.9510686164229472,5.0,6.0
45250,0.9914860681114551,0.9542557180352456,5.0,6.0
45251,0.9844859813084113,0.970470288005833,6.0,7.0
45253,0.9222136222910217,0.8425196850393701,5.0,6.0
45254,0.9860681114551084,0.9930633670791151,5.0,6.0
45255,0.9359520123839009,0.9337582802149731,5.0,6.0
45256,0.9527863777089783,0.9762529683789526,5.0,6.0
45257,1.005030959752322,1.002124734408199,5.0,6.0
45258,1.0259287925696594,1.0034995625546808,5.0,6.0
45259,1.0119969040247678,1.0154980627421573,5.0,6.0
45260,0.9502708978328174,0.9610048743907011,5.0,6.0
45261,1.0599845201238391,1.064554430696163,5.0,6.0
45262,1.0578560371517027,1.0936132983377078,5.0,6.0
45263,1.0510835913312695,1.0718660167479066,5.0,6.0
45264,1.0038699690402477,0.987376577927759,5.0,6.0
45265,1.036764705882353,1.0589926259217597,5.0,6.0
45266,0.9574303405572755,0.970628671416073,5.0,6.0
45267,0.9761996904024768,1.0023122109736282,5.0,6.0
45268,1.0934597523219813,1.0237470316210473,5.0,6.0
45270,1.0340557275541795,1.0101862267216597,5.0,6.0
45271,0.9845201238390093,0.9942507186601675,5.0,6.0
45272,1.0104489164086687,0.9999375078115236,5.0,6.0
45273,1.057469040247678,1.0906136732908385,5.0,6.0
45275,0.9878095975232198,0.9613798275215598,5.0,6.0
45276,0.9881965944272446,0.9988751406074241,5.0,6.0
45277,1.0325077399380804,1.007811523559555,5.0,6.0
45278,0.9266640866873066,0.9158855143107112,5.0,6.0
45280,1.0023219814241486,1.0040619922509686,5.0,6.0
45281,0.9446594427244581,0.9660042494688164,5.0,6.0
45282,0.9901315789473684,0.9692538432695913,5.0,6.0
45283,1.0007739938080495,1.0034995625546808,5.0,6.0
45284,1.0224458204334366,1.0163104611923508,5.0,6.0
45285,1.0313467492260062,1.0263717035370579,5.0,6.0
45286,1.0170278637770898,0.9813773278340208,5.0,6.0
45287,1.0251547987616099,0.9916885389326334,5.0,6.0
45288,0.961687306501548,0.941257342832146,5.0,6.0
45289,1.016640866873065,1.005124359455068,5.0,6.0
45290,0.952592879256966,0.9778152730908636,5.0,6.0
45291,1.0309597523219813,1.0376827896512935,5.0,6.0
45292,1.0030959752321982,1.008811398575178,5.0,6.0
45293,0.9429179566563468,0.8775153105861768,5.0,6.0
45294,1.0092879256965943,1.0268716410448695,5.0,6.0
45295,0.9994195046439629,0.9763779527559056,5.0,6.0
45296,0.9756191950464397,0.930196225471816,5.0,6.0
45298,0.9694272445820433,0.9954380702412198,5.0,6.0
45299,0.9895510835913313,0.9754405699287589,5.0,6.0
45300,0.9280185758513932,0.9130733658292713,5.0,6.0
45301,1.1398993808049536,1.1521684789401325,5.0,6.0
45302,1.1371904024767803,1.0746781652293462,5.0,6.0
45303,0.9710280373831777,0.9942884919188237,6.0,7.0
45304,1.0057943925233646,1.0198079961113136,6.0,7.0
45307,0.9721362229102167,0.9587551556055494,5.0,6.0
45309,0.9433049535603715,0.8996375453068367,5.0,6.0
45311,0.971588785046729,0.9724146311824038,6.0,7.0
45312,1.1478328173374615,1.1343582052243468,5.0,6.0
45317,0.9841331269349844,0.9573803274590675,5.0,6.0
45318,0.9843266253869969,0.9414448193975753,5.0,6.0
45319,1.022056074766355,1.0150078988941549,6.0,7.0
45320,0.9910990712074303,0.9865641794775653,5.0,6.0
45321,1.0133513931888545,0.9617547806524185,5.0,6.0
45323,0.9583978328173375,0.9850643669541308,5.0,6.0
45324,1.0497196261682242,1.0984931340381578,6.0,7.0
45325,1.0080373831775702,1.0414388139506623,6.0,7.0
45326,0.9856811145510835,0.9812523434570679,5.0,6.0
45327,0.9910280373831775,0.9348037428606149,6.0,7.0
45328,0.9496904024767802,0.9665666791651044,5.0,6.0
45329,0.993421052631579,1.008811398575178,5.0,6.0
45330,1.005998452012384,0.9782527184101988,5.0,6.0
45331,1.0158878504672897,1.0157977883096365,6.0,7.0
45332,1.0446981424148607,0.9716910386201725,5.0,6.0
45333,0.9211214953271029,0.9540041317292501,6.0,7.0
45335,0.8397832817337461,0.8087739032620923,5.0,6.0
45337,0.9272897196261682,0.9362620002430428,6.0,7.0
45339,0.6839252336448598,0.7320452059788553,6.0,7.0
45340,0.8101780185758514,0.8213973253343332,5.0,6.0
45341,0.8280373831775701,0.8083606756592538,6.0,7.0
45342,0.994766355140187,1.0109369303682099,6.0,7.0
45343,1.013644859813084,1.0058937902539797,6.0,7.0
45344,0.8914473684210527,0.891888513935758,5.0,6.0
45346,0.810841121495327,0.8502855754040588,6.0,7.0
45382,0.8876635514018691,0.9175476971685502,6.0,7.0
45392,0.8835139318885449,0.8720784901887264,5.0,6.0
45393,1.0502803738317756,1.077652205614291,6.0,7.0
45395,0.730843653250774,0.7582177227846519,5.0,6.0
45397,0.8604876160990712,0.8894513185851769,5.0,6.0
45398,1.0003869969040249,0.99175103112111,5.0,6.0
45400,0.9547663551401869,0.9738121278405639,6.0,7.0
45401,0.9816822429906542,0.9802527646129542,6.0,7.0
45403,0.9684597523219813,0.9396950381202349,5.0,6.0
45404,1.0091588785046728,1.035666545145218,6.0,7.0
45407,0.9241121495327103,0.8339409405760116,6.0,7.0
45408,0.9214396284829721,0.9647544056992876,5.0,6.0
45410,0.7783177570093458,0.8191760845789282,6.0,7.0
45411,0.9214953271028037,0.9461659982986996,6.0,7.0
45412,0.9353271028037383,0.8713087860007291,6.0,7.0
45413,0.8633644859813084,0.858609794628752,6.0,7.0
45414,0.9740186915887851,0.9730222384250821,6.0,7.0
45416,0.7773831775700935,0.8233078138291409,6.0,7.0
45417,0.8665420560747663,0.885952120549277,6.0,7.0
45418,0.8514018691588785,0.8280167699598979,6.0,7.0
45419,0.9039252336448598,0.9724146311824037,6.0,7.0
45420,0.9904672897196262,0.9597764005346944,6.0,7.0
45422,0.9080373831775701,0.91110706039616,6.0,7.0
45423,0.9276635514018692,0.9713816988698505,6.0,7.0
45424,0.9276635514018692,0.9122007534329809,6.0,7.0
45428,0.9145794392523364,0.9323733138899015,6.0,7.0
45429,0.8274766355140186,0.8508931826467372,6.0,7.0
45430,0.9071028037383178,0.8815165876777251,6.0,7.0
45431,0.9485981308411215,0.9518167456556083,6.0,7.0
45433,0.9734907120743034,0.9296337957755281,5.0,6.0
45434,0.9824299065420561,0.9293960384007778,6.0,7.0
45435,0.9136448598130842,0.895066229189452,6.0,7.0
45437,0.9448598130841122,0.9260541985660469,6.0,7.0
45438,0.8986915887850467,0.9479280593024668,6.0,7.0
45440,0.9867289719626169,1.0384615384615383,6.0,7.0
45441,0.8998130841121496,0.884797666788188,6.0,7.0
45442,1.00803738317757,0.9930125167091992,6.0,7.0
45443,0.9407476635514018,0.9390569935593632,6.0,7.0
45444,0.9609345794392523,0.9555231498359461,6.0,7.0
45445,0.8983177570093458,0.9318872280957589,6.0,7.0
45446,0.942429906542056,0.9276339773970106,6.0,7.0
45447,1.014018691588785,1.0089318264673715,6.0,7.0
45448,0.9020560747663552,0.8813343055049216,6.0,7.0
45450,0.9061682242990654,0.9484749058208775,6.0,7.0
45451,0.8570093457943925,0.8728885648316929,6.0,7.0
45452,0.9800696594427245,0.9373203349581303,5.0,6.0
45453,0.9361455108359134,0.9568803899512561,5.0,6.0
45454,0.9706542056074767,1.009174869364443,6.0,7.0
45455,0.9425309597523219,0.9472565929258843,5.0,6.0
45456,0.9685981308411215,0.8859521205492769,6.0,7.0
45457,1.0093457943925235,1.0435654393000364,6.0,7.0
45458,1.0067724458204335,0.9803149606299213,5.0,6.0
45460,0.9469158878504673,0.957710535909588,6.0,7.0
45461,0.9634287925696594,0.9106986626671666,5.0,6.0
45462,0.9334579439252337,0.9158463968890509,6.0,7.0
45463,0.9973831775700934,0.9848705796573095,6.0,7.0
45467,0.9762616822429906,0.9950176206100376,6.0,7.0
45468,1.014018691588785,0.9579535788066594,6.0,7.0
45469,0.8556501547987616,0.8688288963879515,5.0,6.0
45470,0.9407476635514018,0.9082513063555717,6.0,7.0
45471,1.014018691588785,1.0245473326042047,6.0,7.0
