studentId,mean_proficiency_2017,mean_proficiency_2018,studentLevel2017,studentLevel2018
45283,1.0742696233720521,1.0989709793039657,5,6
45284,0.9649771207321365,0.9864724245577522,5,6
45285,1.0350228792678635,1.0045091918140825,5,6
45286,1.0313269975360788,1.0457856399583767,5,6
45287,1.0577261527631117,1.0438200948086485,5,6
45288,0.9216825061598029,0.9567580067059774,5,6
45289,0.9683210137275606,0.9812695109261186,5,6
45290,0.9264343541006688,0.986819285466528,5,6
45291,1.0364308342133053,1.0342236096658572,5,6
45292,0.9139387539598733,0.9434616718695802,5,6
45293,0.8864836325237593,0.8871545843450109,5,6
45294,1.1429074269623372,1.157012371372413,5,6
45295,1.001583949313622,0.9834662966816973,5,6
45296,0.9208025343189018,0.9041507688750144,5,6
45298,0.9825765575501584,1.022083477858712,5,6
45299,0.9693769799366421,0.9883223494045555,5,6
45300,0.9058430130235833,0.934905769453116,5,6
45301,1.0584301302358323,1.1060238177824024,5,6
45302,1.0513903555086237,1.0826685165915135,5,6
45303,1.0535036244390747,1.0646580907244414,6,7
45304,1.049361408353469,1.0904987587452044,6,7
45307,0.8597324885603661,0.9640420857902647,5,6
45309,0.9445617740232313,0.9505145103480171,5,6
45311,0.9653089402830515,0.9832994809298127,6,7
45312,1.183034142907427,1.159440397733842,5,6
45317,0.9311862020415347,0.9662388715458435,5,6
45318,0.9560014079549455,0.923574979766447,5,6
45319,1.047117707973766,1.0584518167456556,6,7
45320,0.9327701513551566,0.9879754884957799,5,6
45321,0.8782118972192889,0.890738813735692,5,6
45323,0.9296022527279127,0.9872817666782288,5,6
45324,1.0390058681394545,1.070977206048296,6,7
45325,0.9513289609941318,0.983073798239675,6,7
45326,0.9665610700457585,1.0164180830153775,5,6
45327,0.9608215395236451,0.8624464003610922,6,7
45328,0.981520591341077,0.9937565036420395,5,6
45329,1.0109116508271736,0.9880911087987051,5,6
45330,0.9149947201689546,1.0050872933287085,5,6
45331,1.1016568864342422,1.0742496050552923,6,7
45332,0.9429778247096092,0.9527112961035957,5,6
45333,0.9865377977217812,0.9631008801624915,6,7
45335,0.8108060542062654,0.7882992253439705,5,6
45337,0.9651363479461512,0.9712254570074474,6,7
45339,0.6439420089748016,0.6727600993003837,6,7
45340,0.714537134811686,0.7042432651173547,5,6
45341,0.7839143942008975,0.7616790792146242,6,7
45342,0.9156023472557819,0.9716768223877228,6,7
45343,0.989299275112185,0.994019408711352,6,7
45344,0.8055262231608589,0.7870274020117932,5,6
45346,0.6955471177079737,0.7473482283908824,6,7
45382,0.762858129099068,0.8482283908824192,6,7
45392,0.681450193593805,0.814891895016765,5,6
45393,1.0662754573696929,1.0612728503723765,6,7
45395,0.7511439633931715,0.7450572320499479,5,6
45397,0.8447729672650475,0.8624118395190195,5,6
45398,1.0207673354452658,1.0423170308706209,5,6
45399,0.7839143942008975,0.9698713608666214,6,7
45400,1.0554021401449776,1.023132475739111,6,7
45401,1.0260614428719366,1.0296772737531033,6,7
45403,0.9123548046462513,0.9288935137010058,5,6
45404,0.9889540904383846,0.9915368991198376,6,7
45406,0.6663146779303062,0.6611168921262573,5,6
45407,0.969968933379358,0.988490182802979,6,7
45408,0.8586765223512848,0.9465834200485604,5,6
45410,0.7238522609596134,0.7867298578199052,6,7
45411,0.8534691059716948,0.8780185059805913,6,7
45412,0.9257852951328961,0.8803881742270369,6,7
45413,0.8779772178115292,0.7634845407357256,6,7
45414,0.9729030031066621,0.9429587000677049,6,7
45416,0.6353123921297894,0.6044346648612051,6,7
45417,0.8954090438384537,0.8842247799593771,6,7
45418,0.8039351052813255,0.7561498533062515,6,7
45419,0.963583016914049,0.9599413225005642,6,7
45420,0.9620296858819468,0.9967276009930037,6,7
45422,0.8222298929927512,0.865380275332882,6,7
45423,0.8952364515015534,0.9186413902053712,6,7
45424,0.882119433897135,0.9300383660573234,6,7
45428,0.9088712461166724,0.9228165199729181,6,7
45429,0.7317915084570246,0.7747686752426088,6,7
45430,0.912150500517777,0.935793274655834,6,7
45431,0.8831549879185364,0.9224779959377116,6,7
45433,0.7939105948609644,0.8540871777084056,5,6
45434,0.9492578529513289,0.981719702098849,6,7
45435,0.8776320331377288,0.8938162942902279,6,7
45437,1.0174318260269244,0.9768675242608892,6,7
45438,0.8684846392820159,0.8520649966147597,6,7
45440,1.0065585088022093,1.0274204468517265,6,7
45441,0.9161201242664826,0.8626720830512301,6,7
45442,0.9658267172937522,1.0072218460844053,6,7
45443,0.8805661028650328,0.9389528323177613,6,7
45444,1.009319986192613,0.9838636876551567,6,7
45445,0.8919571971004487,0.9038591740013541,6,7
45446,0.8679668622713151,0.8790340780862108,6,7
45447,1.0390058681394545,1.056307831189348,6,7
45448,0.9489126682775284,0.964116452268111,6,7
45450,0.9466689678978253,0.935680433310765,6,7
45451,0.8841905419399378,0.9220266305574363,6,7
45452,0.9530095036958817,0.9716730257833275,5,6
45453,0.9626891939457938,0.9658920106370679,5,6
45454,0.9668622713151536,0.9854434664861206,6,7
45455,1.00809574093629,0.9878598681928547,5,6
45456,0.8508802209181913,0.9169487700293387,6,7
45457,0.9240593717638936,0.9870232453170842,6,7
45458,0.9053150299190427,0.9377962770262457,5,6
45460,0.932171211598205,0.897201534642293,6,7
45461,0.9517775431186202,0.9539831194357729,5,6
45462,0.7040041422160856,0.7597607763484541,6,7
45463,0.9613393165343459,0.9827352742044685,6,7
45467,0.9773904038660683,0.9977431730986234,6,7
45468,0.9266482568173973,0.899909726923945,6,7
45469,0.7902147131291799,0.8107295641114579,5,6
45470,0.8931653434587504,0.9224779959377116,6,7
45471,0.9963755609250949,1.0302414804784474,6,7
45472,0.8679668622713151,0.9135635296772738,6,7
45473,0.9444252675181222,0.9380501015572106,6,7
45474,0.9068989792326645,0.8665741704243265,5,6
45475,0.9982740766309977,0.9094448205822614,6,7
45476,0.7756071805702218,0.8888888888888888,5,6
45478,0.9256127027959958,0.9171744527194764,6,7
45479,0.775079197465681,0.7810151462596832,5,6
45480,1.1197790818087676,1.0226811103588356,6,7
45481,0.9158746920098557,0.9620765406405365,5,6
45482,0.818605453917846,0.8355901602347101,6,7
45483,0.9401104590956162,0.939855563078312,6,7
45484,0.8893683120469451,0.8677499435793274,6,7
45485,0.863652053848809,0.9117580681561724,6,7
45486,0.9546082153952364,0.9825095915143308,6,7
45488,0.9632378322402485,0.9737079665989619,6,7
45489,0.8618444209785286,0.8136200716845878,5,6
45490,0.9240593717638936,0.8882870683818552,6,7
45491,0.8020063357972544,0.7543068562839634,5,6
45492,0.969968933379358,0.9862333559016024,6,7
45493,0.8664202745512144,0.9010290206960342,5,6
45494,0.989299275112185,1.023019634394042,6,7
45495,0.9370037970314118,0.8645903859174001,6,7
45496,1.0236451501553332,1.0420898217106747,6,7
45497,0.9737659647911632,1.008801624915369,6,7
45498,0.8950638591646531,0.9025050778605281,6,7
45499,1.065757680358992,1.0862107876325886,6,7
45500,1.0155333103210218,0.996614759647935,6,7
45501,1.001380738695202,1.0019183028661702,6,7
45502,0.8565757680358992,0.858609794628752,6,7
45503,0.9200897480151882,0.9330850823741819,6,7
45504,0.8938557128063513,0.9192055969307154,6,7
45505,0.9268208491542975,0.9805912886481606,6,7
45506,0.927166033828098,0.9853306251410516,6,7
45507,0.9326889886089058,1.004626495147822,6,7
45508,0.9863652053848808,0.9744978560144437,6,7
45509,0.9413186054539178,0.8967501692620177,6,7
45510,0.7639915522703273,0.8485374031679963,5,6
45511,0.9528822920262341,0.9615211013315279,6,7
45512,0.9625474628926476,0.9866847212818777,6,7
45513,0.9095616154642734,0.9555405100428797,6,7
45514,0.9696237487055575,1.010945610471677,6,7
45515,0.958577839143942,0.9427894380501016,6,7
45516,0.9506385916465309,1.018957345971564,6,7
45517,0.9227384723688842,0.9307434385478089,5,6
45519,0.9853296513634795,0.9829609568946062,6,7
45520,1.020883672764929,1.012186865267434,6,7
45521,0.9183638246461857,0.9544120965921913,6,7
45522,1.009319986192613,1.0053035432182351,6,7
45523,0.9993096306523991,1.0454750620627398,6,7
45524,0.9259578874697963,0.8937034529451591,6,7
45525,1.0333103210217467,1.009478672985782,6,7
45526,0.9501208146358302,0.9269916497404648,6,7
45527,0.9371700105596621,0.9656607700312175,5,6
45528,0.892129789437349,0.9836380049650192,6,7
45529,0.8073869520193304,0.8595125253893027,6,7
45530,0.9159475319295823,0.9294741593319792,6,7
45531,0.7648715241112285,0.8345473465140479,5,6
45532,0.9477045219192268,0.9687429474159331,6,7
45533,1.0560925094925786,1.0715414127736402,6,7
45534,0.9760096651708663,1.002031144211239,6,7
45535,0.9975837072833966,1.0575490859851049,6,7
45536,0.9622022782188471,0.9799142405777478,6,7
45537,0.9238867794269934,0.8564658090724442,6,7
45538,0.9347600966517087,1.025727826675694,6,7
45539,0.9297549188816017,0.9633265628526292,6,7
45540,1.0125992405937176,0.8524035206499662,6,7
45541,0.979979288919572,1.0291130670277588,6,7
45542,1.0117362789092164,1.0329496727600993,6,7
45543,0.9911977908180876,0.9832994809298127,6,7
45544,0.9359682430100102,0.9818325434439178,6,7
